05.06.10;66,47;02:02:49;37.41;55.41;32,47;46,16;Sonnig;6;2;9;Nord-Ost;27,1;Dahlheim, Rothenbach, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Ellinghoven, Moorshoven, Schoenhausen, Rath-Anhoven, Buchholz, Herrath, Neuhaus, Erkelenz, Rath-Anhoven, Kehrbusch, Schwanenberg,Geneiken, Tueschenbroich, Arsbeck
06.06.10;48,48;01:30:27;37.49;55.21;32,16;45,44;Leicht bew.;3;13;23;West;24,2;Dalheim, Rothenbach, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Ellinghoven, Wegberg, Klinkum, Arsbeck
10.06.10;45,75;01:23:55;36.42;54.46;32,71;39,56;Leicht bew.;2;6;9;Nord;22,2;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Gerderhahn, Bellinghoven, Erkelenz, Rath- Anhoven, Schoenhausen, Beeck, Ellinghoven. Broich, Wegberg, Klinkum, Arsbeck
12.06.10;63,51;01:55:49;36.44;54.10;32,9;42,5;Bewoelkt;1;4;x;Nord;17,7;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Borich, Rickelrath, Merbeck, Niederkruechten, Arsbeck
15.06.10;45,95;01:25:49;36.41;55.55;32,13;40,61;Sonnig;3;17;28;Nord;19,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Gerderhahn, Bellinghoven, Erkelenz, Rath- Anhoven, Schoenhausen, Beeck, Ellinghoven. Broich, Rickelrath, Schwaam, Merbeck, Arsbeck
20.06.10;58,39;01:48:07;35.41;53.53;32,41;48,24;Bewoelkt;3;13;24;Nord-West;15,6;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Baal, Loevenich, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Borich, Rickelrath, Merbeck, Arsbeck
22.06.10;48,49;01:31:26;38.13;56.43;31,83;42,89;Leicht bew.;2;7;10;Nord;21,3;Dalheim, Rothenbach, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Ellinghoven, Wegberg, Klinkum, Arsbeck
24.06.10;46,75;01:28:20;38.21;57.28;31,76;45,11;Sonnig;2;9;11;Nord-West;27,2;Dalheim, Rothenbach, 2xBerg, Oberkruechten, Niederkruechten, Merbeck, Arsbeck
26.06.10;68,05;02:05:37;35.43;54.36;32,51;48,24;Sonnig;3;13;23;Nord-West;26,6;Dalheim, Wildenrath, Wassenberg, Ophoven, Kempen, Karken, Posterholt, Vlodrop, Elfenmeer, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Wegberg, Klinkum, Arsbeck
27.06.10;49,65;01:35:13;38.20;56.59;31,29;42,89;Sonnig;2;6;11;Ost;27,3;Dahlheim, Rothenbach, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Ellinghoven, Wegberg, Klinkum, Arsbeck
29.06.10;47,83;01:30:12;38.42;57.23;31,82;44,13;Leicht bew.;2;9;12;Sued-West;24,2;Dahlheim, Rothenbach, 2xBerg, Oberkruechten, Niederkruechten, Merbeck, Arsbeck
03.07.10;49,95;01:33:01;37.12;55.05;32,23;44,56;Sonnig;2;6;11;Sued-West;26,7;Dalheim, Wildenrath, Wassenberg, Ophoven, Kempen, Karken, Posterholt, Vlodrop, Elfenmeer, Oberkruechten, Niederkruechten, Merbeck, Arsbeck
04.07.10;52,59;01:39:57;38.19;57.16;31,57;43,3;Sonnig;3;15;26;West;25,6;Dahlheim, Rothenbach, 2xBerg, Oberkruechten, Niederkruechten, Merbeck Wegberg, Klinkum, Arsbeck
06.07.10;45,93;01:25:43;38.11;56.34;32,15;45,91;Leicht bew.;2;9;12;Nord-West;22,4;Dahlheim, Rothenbach, 2xBerg, Oberkruechten, Niederkruechten, Merbeck Wegberg, Klinkum, Arsbeck
08.07.10;63,11;02:00:17;37.54;55.53;31,48;44,13;Sonnig;2;11;14;Sued- West;32,3;Dalheim, Wildenrath, Wassenberg, Ophoven, Kempen, Karken, Posterholt, Vlodrop, Elfenmeer, 2xBerg, Oberkruechten, Niederkruechten, Merbeck, Arsbeck
10.07.10;49,82;01:34:29;36.05;55.01;31,63;48,24;Sonnig;2;9;11;Ost;33,1;Dalheim, Wildenrath, Wassenberg, Ophoven, Kempen, Karken, Posterholt, Vlodrop, Elfenmeer, Berg, Oberkruechten, Niederkruechten, Merbeck, Arsbeck
11.07.10;52,4;01:40:09;37.48;57.00;31,39;43,71;Sonnig;2;9;12;Sued- West;31,3;Dahlheim, Rothenbach, 2xBerg, Oberkruechten, Niederkruechten, Merbeck, Wegberg, Klinkum, Arsbeck
15.07.10;45,75;01:25:32;37.32;55.46;32,1;41,72;Leicht bew.;3;19;24;Sued- West;24,3;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Gerderhahn, Bellinghoven, Erkelenz, Rath- Anhoven, Schoenhausen, Beeck, Ellinghove,Wegberg, Klinkum, Arsbeck
17.07.10;79,77;02:27:46;36.01;53.12;32,39;42,5;Leicht bew.;3;17;22;Nord-West;22,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Oberkruechten, Elfenmeer, Rothenbach, Dalheim, Arsbeck
18.07.10;50,23;01:34:24;37.14;55.31;31,93;45;Sonnig;2;7;x;Sued- West;21,3;Dalheim, Wildenrath, Wassenberg, Ophoven, Kempen, Karken, Posterholt, Vlodrop, Elfenmeer, Oberkruechten, Niederkruechten, Merbeck, Arsbeck
19.07.10;45,9;01:24:35;36.55;55.14;32,57;42,11;Sonnig;1;6;x;Nord-Ost;27,6;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Gerderhahn, Bellinghoven, Erkelenz, Rath- Anhoven, Schoenhausen, Beeck, Ellinghoven, Broich, Rickelrath, Schwaam, Merbeck, Arsbeck
22.07.10;47,54;01:26:33;36.32;54.07;32,97;44,56;Leicht bew.;1;6;x;West;23,2;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Gerderhahn, Bellinghoven, Erkelenz, Rath- Anhoven, Schoenhausen, Beeck, Ellinghove,Wegberg, Klinkum, Arsbeck
24.07.10;58,03;01:46:31;35.06;52.55;32,69;40,98;Leicht bew.;4;22;;Nord-West;22,2;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
27.07.10;79,99;02:30:43;36.44;54.11;31,84;43,3;Leicht bew.;2;11;13;West;20,2;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Oberkruechten, Elfenmeer, Rothenbach, Dalheim, Arsbeck
29.07.10;45,86;01:27:44;37.41;56.24;31,36;39,91;Leichter Regen;2;11;14;West;17,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Gerderhahn, Bellinghoven, Erkelenz, Rath- Anhoven, Schoenhausen, Beeck, Ellinghove,Wegberg, Klinkum, Arsbeck
02.08.10;56,59;01:47:05;36.11;53.57;31,71;40,26;Bewoelkt/ Leichter Regen;3;13;24;Nord-West;19,4;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
04.08.10;57,01;01:48:14;38.02;56.03;31,61;39,91;Bewoelkt;3;19;37;Sued-West;19,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
05.08.10;49,93;01:33:58;35.53;55.10;31,88;42,89;Leicht bew.;3;15;24;Nord-West;17,8;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Gerderhahn, Bellinghoven, Erkelenz, Rath- Anhoven, Schoenhausen, Beeck, Ellinghoven,Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Arsbeck
07.08.10;62,66;01:58:01;37.13;55.08;31,86;45,9;Leicht bew.;3;13;12;Sued- West;24,9;Dalheim, Wildenrath, Wassenberg, Ophoven, Kempen, Karken, Posterholt, Vlodrop, Elfenmeer, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Wegberg, Klinkum, Arsbeck
09.08.10;54,11;01:41:12;37.07;55.07;32,08;40,98;Leicht bew.;2;7;x;Sued- West;22,5;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
10.08.10;71,47;02:16:20;37.49;55.40;31,46;44,56;Leicht bew.;3;15;25;Sued- West;26,9;Dalheim, Wildenrath, Wassenberg, Ophoven, Kempen, Karken, Posterholt, Vlodrop, Elfenmeer, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Moorshoven, Rath-Anhoven, Kehrbusch, Schwanenberg, Geneiken, Tueschenbroich, Arsbeck
11.08.10;53,87;01:42:31;37.27;55.14;31,53;40,61;Bewoelkt;3;13;21;Sued- West;20,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
13.08.10;61,77;01:53:37;37.08;54.26;32,62;44,13;Leicht bew.;2;7;x;Sued- West;20,5;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Arsbeck
18.08.10;53,64;01:41:53;37.50;54.50;31,6;53,01;Leicht bew./Regen;4;22;33;Sued- West;19,3;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
20.08.10;78,02;02:27:32;37.55;54.49;31,73;42,5;Sonnig;3;15;26;Sued;27,5;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Venn, Tetelrath, Luettelforster Muehle, Hagen, Linde, Amern, Guetzenrath, Niederkruechten, Arsbeck
21.08.10;71,11;02:16:46;37.42;56.22;31,2;44,13;Sonnig;3;15;24;Sued- West;27,9;Dalheim, Wildenrath, Wassenberg, Ophoven, Kempen, Karken, Posterholt, Vlodrop, Elfenmeer, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Moorshoven, Rath-Anhoven, Kehrbusch, Schwanenberg, Geneiken, Tueschenbroich, Arsbeck
24.08.10;57,66;01:47:49;36.53;53.07;32,09;46,56;Leicht bew.;3;19;37;West;19,5;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
25.08.10;66,73;02:01:48;35.25;52.04;32,87;42,51;Leicht bew.;3;13;23;West;20,2;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Niederkruechten, Arsbeck
27.08.10;57,97;01:47:57;33.43;52.18;32,22;45,91;Bewoelt;4;22;36;Nord;15,8;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Broich, Wegberg, Klinkum, Arsbeck
29.08.10;54,63;01:44:51;37.28;54.05;31,26;43,71;Bewoelkt/Regen;4;24;44;Sued-West;12,8;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
31.08.10;61,16;01:52:56;34.53;52.45;32,51;43,71;Leicht bew.;3;15;28;Nord-West;18,7;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Broich, Rickelrath, Schwaam, Merbeck, Arsbeck
01.09.10;55.39;01:44:55;36.50;55.24;31,68;39,91;Leicht bew.;2;9;;Nord;17,8;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Herrath , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
04.09.10;60,63;01:52:52;36.51;54.55;32,23;42,11;Leicht bew.;2;9;;Nord;19,2;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Neuhaus , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
06.09.10;65,56;02:07:03;38.32;58.31;30,96;45,91;Sonnig;4;26;37;Sued-Ost;20,5;Dahlheim, Rothenbach, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Moorshoven, Schoenhausen, Rath-Anhoven, Erkelenz, Rath-Anhoven, Kehrbusch, Schwanenberg, Tueschenbroich, Arsbeck
08.09.10;57,52;01:51:06;40.57;1.00.49;31,07;40,98;Leicht bew.;4;20;33;Sued-Ost;19,8;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Neuhaus , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
09.09.10;54,37;01:43:23;36.55;54.35;31,56;40,61;Leicht bew./Regen;3;17;25;West;16,6;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Neuhaus , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
12.09.10;53,58;01:42:15;37.34;55.17;31,44;38,25;Leichter Regen;3;13;22;Nord-West;16,4;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Neuhaus , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
15.09.10;53,6;01:43:58;37.39;55.49;30,94;44,56;Bewoelkt;3;13;22;West;15,3;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Neuhaus , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
18.09.10;56,87;01:48:06;37.18;54.59;31,57;41,72;Leicht bew.;3;13;21;West;14,4;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Neuhaus , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
22.09.10;56,28;01:47:45;39.03;57.48;31,35;40,61;Sonnig;1;6;;Ost;22,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Neuhaus , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
25.09.10;53,51;01:41:37;35.39;53.20;31,61;43,71;Leicht bew.;4;24;39;Nord-West;15,3;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kuckum, Venrath, Neuhaus , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
28.09.10;41,6;01:22:34;38.45;58.13;30,33;37,87;Bewoelkt;2;7;;West;12,8;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
02.10.10;41,7;01:22:04;39.59;58.17;30,49;39,56;Bewoelt/Leichter Regen;3;13;;Sued;17,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
05.10.10;44,83;01:26:10;38.40;57.01;31,22;38,89;Leicht bew.;1;6;;Sued-West;17,5;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
09.10.10;45,17;01:28:35;40.55;59.35;30,61;43,3;Sonnig;4;22;34;Sued-Ost;19,3;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
11.10.10;41,73;01:20:34;38.14;57.41;30,91;38,25;Sonnug;3;13;20;Nord-Ost;16,3;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
15.10.10;41,71;01:20:49;38.15;56.42;30,97;42,51;Bewoelkt/Leichter Regen;2;7;;West;11,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
17.10.10;41,73;01:21:06;37.57;57.15;30,88;39,23;Bewoelkt;2;7;;Nord-Ost;7,3;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
15.03.11;65,49;02:09:46;36.51;56.46;30,28;47,38;Leicht bew.;3;15;;Nord-Ost;17,7;Dalheim, Wildenrath, Wassenberg, Ophoven, Kempen, Karken, Posterholt, Vlodrop, Elfenmeer, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Wegberg, Klinkum, Arsbeck
19.03.11;59,85;01:59:42;38.19;58.28;30;49,12;Sonnig;3;15;;Nord-Ost;11,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hoven, Golkrath, Kleingladbach, Ratheim, Oberbruch, Heinsberg, Kempen, Posterholt, Vloddrop, Elfenmeer, Oberkruechten, Niederkruechten, Merbeck, Arsbeck
20.03.11;44,75;01:30:59;40.54;1.00.37;29,51;37,87;Sonnig;1;4;;Ost;8,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz , Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
22.03.11;53,89;01:45:38;38.41;57.50;30,61;39,56;Sonnig;2;11;;Nord;15,4;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Venrath, Herrath, Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
25.03.11;68,8;02:15:18;36.50;56.05;30,51;51,49;Leicht bew.;3;15;;Nord;15,2;
26.03.11;46,09;01:31:06;38.01;57.29;30,36;38,89;Bewoelkt/Leichter Regen;2;11;;Nord;8,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz , Neuhaus, Herrath, Rath-Anhoven, Schoenhausen, Beeck, Wegberg, Kahrbahn, Arsbeck
27.03.11;52.02;01:41:34;37.13;55.47;30,73;43,71;Sonnig;1;6;;Nord;13,9;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Gerderhahn, Gerderath, Wassenberg, Ophoven, Kempen, Karken, Posterholt, Vlodrop, Elfenmeer, Oberkruechten, Niederkruechten, Arsbeck
29.03.11;57,95;01:50:00;38.07;56.55;31,61;45,9;Sonnig;2;11;;Nord;15,6;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kaulhausen, Erkelenz , Rath- Anhoven, Schriefersmuehle, Merreter, Broich, Ricklerath, Schwaam, Merbeck, Arsbeck
01.04.11;44,69;01:27:43;37.38;56.59;30,59;38,25;Bewoelkt;3;13;;Nord;16,7;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, , Erkelenz , Rath- Anhoven, Schoenhausen, Beeck, Moorshoven, Beeck, Wegberg, Klinkum, Arsbeck
02.04.11;66,98;02:13:13;38.00;58.47;30,17;41,35;Sonnig;4;20;;Sued- Ost;23,2;Dahlheim, Rothenbach, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Moorshoven, Schoenhausen, Rath-Anhoven, Erkelenz, Kueckhoven, Granterath, Hetzerrath, Matzerath, Schwanenberg, Geneiken, Tueschenbroich, Arsbeck
05.04.11;58,36;01:57:43;39.36;57.30;29,75;52,5;Bewoelkt;4;22;28,8;Sued- West;14,5;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kaulhausen, Neugaus, Erkelenz Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
06.04.11;47,92;01:35:28;39.10;58.06;30,11;40,61;Sonnig;3;13;18;West;21,4;Dahlheim, Rothenbach, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Wegberg, Klinkum, Arsbeck
08.04.11;58,29;01:53:17;37.49;55.47;30,88;37,87;Sonnig;3;13;;Nord-West;15,6;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kaulhausen, Neugaus, Erkelenz Rath- Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum, Arsbeck
13.04.11;44,81;01:29:08;38.00;58.02;30,16;41,72;Leicht bew.;4;22;;Nord-West;12,2;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz , Rath-Anhoven, Schoenhausen, Beeck, Wegberg, Klinkum,  Arsbeck
16.04.11;63,54;01:55:55;39.19;57.23;31,79;45,9;Leicht bew.;2;7;;West;15,4;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Katzem, Holzweiler, Keyenberg, Kaulhausen, Neuhaus, Erkelenz Rath- Anhoven, Merreter, Knorr, Broich, Ricklerat, Schwaam, Merbeck, Niederkruechten, Arsbeck
17.04.11;52,16;01:41:14;37.19;55.36;30,92;46,56;Leicht bew.;2;7;;Nord-Ost;17,1;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Gerderhahn, Gerderath, Wassenberg, Ophoven, Kempen, Karken, Posterholt, Vlodrop, Elfenmeer, Oberkruechten, Niederkruechten, Arsbeck
19.04.11;63,21;01:59:43;37.47;56.27;31,68;45;Sonnig;2;10;;Nord-Ost;23,4;Dalheim, Vlodrop, Elfenmeer, 2xBerg, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich, Beeck, Wegberg, Klinkum, Kahrbahn, Arsbeck
21.04.11;54,91;01:46:47;37.49;57.21;30,86;43,3;Sonnig;2;7;;Nord-West;24,8;Dalheim, Vlodrop, Elfenmeer, 3xBerg, Oberkruechten, Niederkruechten, Merbeck, Arsbeck
23.04.11;53,53;01:41:57;38.49;57.44;31,51;48,24;Sonnig;2;10;;Ost;26,8;Dalheim, Vlodrop, Elfenmeer, Berg, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Wegberg, Merbeck, Niederkruechten, Arsbeck
24.04.11;72,7;02:19:15;38.52;57.57;31,33;44,14;Sonnig;3;14;;Nord-Ost;25,6;Dalheim, Vlodrop, Elfenmeer, Berg, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Wegberg, Rickelrath, Schwaam, Merbeck, Niederkruechten, Oberkruechten, Berg, Elfenmeer, Rothenbach, Dalheim, Arsbeck
25.04.11;53,22;01:43:55;37.58;57.35;30,73;46,56;Sonnig;3;15;;Nord-Ost;23,7;Niederkruechten, Merbeck, Schwaam, Rickelrath, Broich,Beeck, Moorshoven, Schoenhausen, Rath-Anhoven, Bucholz, Herrath, Venrath, Neuhaus, Erkelenz, Rath-Anhoven, Kehrbusch, Schwanenberg, Gerderhahn, Gerderath, Myhl, Wildenrath,  Arsbeck
26.04.11;47,93;01:35:41;39.06;59.24;30,06;42,69;Sonnig;4;20;;Nord-Ost;21,7;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hetzerath, Granterath, Kueckhoven, Erkelenz Rath- Anhoven, Schoenhausen Beeck, Busch, Ricklerath, Schwaam, Merbeck, Niederkruechten, Arsbeck
29.04.11;54,71;01:49:15;37.50;58.47;30,05;53,55;Bewoelkt/Leichter Regen;4;22;;Nord-Ost;22,2;Arsbeck, Tueschenbroich, Geneiken, Schwanenberg, Hoven, Golkrath, Kleingladbach, Ratheim, Porselen, Dremmen, Oberbruch, Unterbruch, Orsbeck, Wassenberg, Kempen, Karken, Vlodrop, Dalheim, Arsbeck
01.05.11;48,78;01:34:31;39.47;58.40;30,55;48,24;Leicht bew.;4;22;;Ost;14,2;Dalheim, Rothenbach, Elfenmeer, Berg, Oberkruechten, Niederkruechten, Merbeck, Schwaam, Rickelrath, Wegberg, Klinkum, Arsbeck
